@relation zz

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute att97 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att100 numeric
@attribute fea1 {0,1}
@attribute fea2 {0,1}
@attribute fea3 {0,1}
@attribute fea4 {0,1}
@attribute fea5 {0,1}
@attribute fea6 {0,1}
@attribute fea7 {0,1}
@attribute fea8 {0,1}
@attribute fea9 {0,1}
@attribute fea10 {0,1}
@attribute fea11 {0,1}
@attribute fea12 {0,1}
@attribute fea13 {0,1}
@attribute fea14 {0,1}

@data
-0.140144,-0.126111375,-0.047500875000000005,0.039057999999999995,0.096792625,0.101562,0.058433250000000006,0.005697874999999998,-0.04025175,-0.0603455,-0.023620000000000002,0.045389125,0.090885,0.09613037499999999,0.07442262499999999,0.012143499999999995,-0.081890875,-0.123731,-0.10452249999999999,-0.069887125,-9.716249999999968E-4,0.080143375,0.11766612500000001,0.114601125,0.104755875,0.102396875,0.10153675000000001,0.091583375,0.0398925,-0.028707249999999997,-0.035745,-0.0017384999999999979,0.03657825,0.100987875,0.155523625,0.14005525,0.07385175,0.026869624999999998,0.039302875,0.08966275,0.09953225,0.026675875,-0.054943874999999996,-0.081581875,-0.059950750000000004,-0.012327500000000002,0.0178845,0.024766875,0.042431125,0.063665875,0.059191875,0.0408225,0.042273124999999995,0.03734849999999999,-0.012784125000000004,-0.0414365,-0.018778625,-0.055961000000000004,-0.13043100000000002,-0.10486025,-0.020809,0.018676625000000002,-0.004780249999999996,-0.0574335,-0.079955,-0.06166750000000001,-0.046353000000000005,-0.05916249999999999,-0.0635525,-0.026298499999999995,0.054045750000000004,0.13653912499999998,0.170306125,0.17621325,0.130225625,-6.456250000000108E-4,-0.09590300000000002,-0.07183025000000001,-0.024244125,-0.018796375000000004,-0.025417000000000002,-0.026873,-0.016773125,-0.0011061250000000003,-0.001127,-0.013720625,-0.02154825,-0.023056125,-0.0220905,-0.019103375,-0.015423375,-0.0100445,-0.0075285000000000005,-0.011320375,-0.0139465,-0.011395124999999999,-0.009760999999999999,-0.01549925,-0.015070875,0.0160135,0,0,0,0,0,0,1,1,0,0,0,1,1,0
-0.052472250000000005,-0.05706900000000001,-0.02966075,0.004793499999999999,-0.0037880000000000014,-0.044619374999999996,-0.065279125,-0.07295312500000001,-0.098140875,-0.105959625,-0.09650125000000001,-0.094352,-0.08775725000000001,-0.07411837499999999,-0.05674262499999999,-0.040931999999999996,-0.01883775,0.002201625,0.012544625,0.033586,0.04639262500000001,0.026402500000000002,-0.009706999999999999,-0.059769875,-0.10219224999999998,-0.081981375,-0.037138,-0.057478999999999995,-0.09604525,-0.06414937500000001,0.019233624999999997,0.089915625,0.08292925000000001,-0.002240249999999999,-0.060463375,-0.053530375,-0.040786125,0.026950750000000002,0.131637125,0.096273875,-0.012428624999999999,-0.019291624999999996,0.0029987500000000014,-0.019095,-0.030110625000000002,-0.02058575,-0.007982999999999997,0.006407875000000002,0.015796375,0.027607375000000003,0.039121375,0.040544125,0.028153875000000002,0.005175625000000001,-7.414999999999982E-4,0.015508375000000001,0.028202750000000002,0.023307500000000002,3.1274999999999966E-4,-0.0365,-0.018102624999999994,0.09418137500000001,0.16069125,0.12325025,0.067440625,0.016143249999999998,-0.0032785000000000045,0.028635249999999994,0.045639374999999996,0.018661374999999997,-0.017985124999999998,-0.04811625,-0.05090375,-0.033317875,-0.02686825,-0.023072875,-0.024043625,-0.0423865,-0.057805125,-0.048143,-0.013061499999999997,0.036637625,0.13165437500000002,0.21667087500000004,0.13552675000000003,-0.01970849999999999,-0.064363125,-0.042016,-0.029968875,-0.03687362499999999,-0.04319524999999999,-0.0213765,-0.0039412499999999994,-0.006934124999999999,0.0192745,0.05334325,0.035234,-0.01236775,-0.045914125,-0.051261875,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.33552337499999996,0.19474175,0.0731985,0.012160500000000001,-0.00158325,-0.0031130000000000003,-0.01397025,-0.027783625,-0.027676125,-0.022270625000000002,-0.010142125000000005,0.024791874999999994,0.039659,0.017973125,0.00628825,0.0031064999999999995,-0.011022625000000001,-0.030464125,-0.049685875,-0.06515549999999999,-0.06548675,-0.041405875,-0.020186375,-0.034641125,-0.05999775,-0.06313574999999999,-0.058463749999999995,-0.0673815,-0.08184275,-0.086799,-0.078564,-0.06441949999999999,-0.05977175,-0.05927375,-0.050399,-0.041933625,-0.034758874999999995,-0.028688375000000002,-0.042197875,-0.049194625000000006,-0.014643250000000003,0.009707124999999997,-0.013709250000000003,-0.040446875,-0.049729749999999996,-0.053330499999999996,-0.040530625,-0.001156125000000001,0.044059375,0.058832125,0.032124625,-0.004219249999999998,-0.006344874999999999,0.011768375000000001,0.018438375,0.017442250000000003,0.0013713750000000028,-0.014846749999999997,0.0010182500000000018,0.023372999999999998,0.016274625,-0.006288749999999999,-0.02042825,-0.013712624999999999,0.0026262499999999992,-6.316250000000002E-4,-0.01123725,-0.0077055,-7.709999999999998E-4,-0.015173374999999998,-0.061755375,-0.094141375,-0.07389224999999999,-0.038247,-0.024514875,-0.018228750000000002,-0.016595,-0.04311974999999999,-0.04892212499999999,0.007944625000000004,0.05711,0.06074575,0.039537125000000006,0.012062625000000002,-0.013482000000000001,-0.052564875000000004,-0.058933625,-0.010984625000000003,0.018841249999999997,0.046065249999999995,0.093427125,0.08931800000000001,0.021829875000000006,-0.039511375,-0.04410475,0.019423999999999993,0.10648612499999999,0.106959375,0.029723,-0.03374625,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.024724500000000003,0.0323625,0.037071125,0.015759375000000003,0.013312375000000001,0.028627375000000004,0.04402175,0.050521125,0.034055875,0.030016125000000005,0.044347625,0.033709625,0.0021747500000000013,-0.01213275,0.0063036249999999985,0.022774625,0.020627625,0.024554875,0.03643275,0.07048950000000001,0.13582337500000002,0.1607895,0.10141687499999999,0.029733500000000003,-0.0018388750000000002,6.837500000000073E-5,0.0165205,-0.0025448749999999985,-0.05169262499999999,-0.035593875,0.0711965,0.158302125,0.155077375,0.11534687499999999,0.09083287500000001,0.082232125,0.077601875,0.059975625,0.039301375,0.044043875,0.036990875,-0.00865325,-0.026445625,2.42500000000017E-5,0.014769250000000001,-0.009898625000000001,-0.043278250000000004,-0.0409725,-0.031341875,-0.045490625,-0.060180250000000005,-0.066183375,-0.074677,-0.096532125,-0.12533675,-0.118914625,-0.08286349999999999,-0.061206624999999994,-0.04219799999999999,-0.041980125,-0.056721375000000004,-0.027089625000000003,0.020976375,0.026835625000000002,-0.020494125000000002,-0.063259,-0.029502874999999998,0.05659687499999999,0.11910349999999997,0.12147924999999998,0.078567,0.014900250000000002,-0.043899,-0.068496375,-0.07625975,-0.099552,-0.072978,0.08405575,0.21005475,0.1231305,-0.015508874999999991,-0.04221799999999999,-0.031091499999999998,-0.041309874999999996,-0.0506245,-0.040257,-0.034557125,-0.062153125000000004,-0.09163212500000001,-0.094196625,-0.087905625,-0.050165499999999995,0.023106875000000002,0.06083875,0.08947237499999999,0.117986125,0.0619025,-0.030567749999999998,-0.07108737500000001,-0.06694,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.008029375000000002,-8.19625E-4,0.014798375,0.024973125,0.03371825,0.016823249999999998,-0.017857750000000002,-0.03355525,-0.037922375,-0.035413125000000004,-0.021154875,-0.021462,-0.034733749999999994,-0.015408124999999998,0.030780375000000002,0.050803375,0.050769125,0.040427124999999994,0.017849749999999998,0.010021,0.016792375,0.011727624999999998,-0.029966125,-0.09292349999999999,-0.123129,-0.062134125000000005,0.053527874999999996,0.047784499999999994,-0.07510725000000001,-0.137545875,-0.13117800000000002,-0.11763475000000001,-0.11822425,-0.138663,-0.14705425,-0.156052,-0.1937405,-0.180479375,-0.082574375,-0.026729875,-0.058199375000000005,-0.096143875,-0.12277525,-0.144374625,-0.13651412500000001,-0.09728162500000001,-0.04000025,0.011409124999999999,0.044449,0.06190700000000001,0.04710800000000001,0.013798250000000001,0.008808625,0.027641125000000002,0.047324375,0.077246375,0.106190875,0.10708325,0.09584575000000001,0.09151637500000001,0.094241,0.080596,0.020517999999999998,-0.029727125,-0.029957124999999998,-0.0016143750000000012,0.05074037499999999,0.10310637499999999,0.13340875,0.11038737500000001,0.021913125000000006,-0.0482265,-0.035541125,0.016196999999999996,0.05267999999999999,0.076217125,0.08342475,0.0662645,0.072789375,0.09330325,0.068544875,0.0366645,0.011349250000000003,-0.021726625,-0.028902124999999997,-0.03455625,-0.059006,-0.0753035,-0.0779725,-0.06097350000000001,-0.03187725,-0.015941625,-0.010236875,-0.00887425,-0.0016842500000000013,0.008236124999999999,-0.0012250000000000013,-0.0140265,-0.025007375,-0.024876875,0,0,1,1,1,1,0,0,0,0,0,0,0,0
-0.025124999999999998,-0.037893125,-0.0477855,-0.061633749999999994,-0.06769499999999999,-0.059564874999999996,-0.044217375,-0.021861250000000002,-0.006930250000000001,-0.003186624999999999,0.010794375,0.0335165,0.0397055,0.031829875,0.03199687500000001,0.029481625000000004,0.020207125,0.028531624999999998,0.043078375,0.031532250000000005,0.00940475,0.005140125000000001,0.008929875,0.0281455,0.067895125,0.084176,0.07586975,0.088680625,0.1155415,0.103997,0.020081250000000005,-0.095228625,-0.1528365,-0.121360875,-0.052168,-0.01110175,-0.009374375,-0.0200655,-0.021122000000000002,3.044999999999992E-4,0.01282125,-0.012698500000000001,-0.022401375,0.007544249999999997,0.023637125,0.008654624999999999,-0.015519500000000002,-0.041746624999999996,-0.065344375,-0.06988575,-0.037655875,0.004423624999999999,0.0016113749999999982,-0.01815125,-0.02034,-0.027621374999999997,-0.020497625,0.0088745,0.016834000000000002,0.005932375,-0.003045875,0.017613999999999998,0.12267324999999998,0.248216875,0.29578075,0.24442925,0.087698625,-0.072024125,-0.142381125,-0.151598625,-0.100249,-0.018342,0.03208849999999999,0.05762624999999999,0.06545712499999999,0.05057075,0.02703075,0.0017913750000000013,-0.015718375,-0.03359975,-0.05219987499999999,-0.0035279999999999964,0.10268337500000001,0.13859062500000002,0.06886675,-0.020129125,-0.049984749999999994,0.004051875000000003,0.045845000000000004,-0.0158185,-0.092436375,-0.117858625,-0.09761362500000001,-0.044735,-0.022112874999999997,-0.016000624999999997,0.036252000000000006,0.08237075,0.069707,0.0504255,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0.01900575,0.014896125,0.045877125000000005,0.095984,0.099874625,0.068249125,0.049374375,0.050764875,0.06535425,0.064812875,0.058417375,0.089839125,0.12526274999999998,0.11795112499999999,0.068984,-0.026779374999999994,-0.111161875,-0.09988987499999999,-0.039410875,0.006320375000000001,0.040716875,0.0519375,0.040949625,0.017855000000000003,-0.010717999999999998,-0.019716625,-0.02157725,-0.0367445,-0.04393525,-0.024722500000000005,0.012015999999999999,0.043233625,0.059859125,0.067846625,0.066415125,0.048954125,0.045113375,0.06540987499999999,0.046532624999999994,0.006401625,-0.015347375,-0.0601105,-0.09676574999999998,-0.096095375,-0.082572125,-0.04923975,-0.0022109999999999994,0.045802875,0.071735375,0.058162125,0.013385625,-0.04544,-0.05788,-0.019866375000000002,0.009011374999999999,0.03389525,0.047107375,-0.0018867499999999995,-0.089217875,-0.110844625,-0.04827275,0.014547,0.043335,0.031819875,0.0033409999999999976,0.0076693749999999965,0.03369725,0.021573125,-0.034015375,-0.043564,0.018313500000000003,0.074899375,0.075868375,0.03509925,-0.022463874999999998,-0.10083599999999998,-0.14301262499999998,-0.08621762499999999,-0.026282000000000003,-0.050080875000000004,-0.054527625,0.011474874999999997,0.011887624999999995,-0.03635025,0.019643124999999997,0.13523275,0.20298425,0.2178705,0.16989625,0.065942125,-0.011730750000000002,-0.036705125,-0.031149625,0.0014903750000000004,0.02808825,0.01688,-0.03374525,-0.08676299999999999,-0.1063615,-0.10997625,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.10133,-0.11902375000000001,-0.13819874999999998,-0.14383525,-0.14411800000000002,-0.15780925,-0.14795162499999998,-0.09707512499999998,-0.07300475,-0.09720062499999998,-0.11839512499999999,-0.11763625,-0.11202575000000001,-0.089397875,-0.046435375,-0.01967225,0.007297625000000001,0.041935375000000004,0.042718625,0.02036325,-0.004472375,-0.03834025,-0.0599475,-0.054600625,-0.0464835,-0.034254875000000004,-0.016257125,-0.0168865,-0.01382775,0.026293,0.082227625,0.1080575,0.08033399999999999,0.028046499999999995,0.0023058749999999993,0.010616875,0.024982125,0.029594000000000002,0.026287625000000002,0.015863375,0.006285125,0.016532875,0.022674625,-0.00430325,-0.02600375,-0.017386875,0.00122375,0.0378085,0.10227737499999999,0.164848875,0.16439575,0.104722125,0.11295012500000001,0.16223637500000002,0.10800025,-0.002074000000000003,-0.072677625,-0.08591175000000001,-0.0643225,-0.040983874999999996,-0.024510999999999998,-0.031700250000000006,-0.04448650000000001,-0.018421750000000004,0.023654375000000002,0.046882875000000004,0.050372625000000004,0.013486250000000002,-0.040518874999999996,-0.047028375,-0.018351125,0.0023562499999999994,-0.010798375000000002,-0.062924375,-0.08012425000000001,-0.03017375,-0.0024582499999999995,-0.026171875000000004,-0.015754000000000004,0.058559875000000004,0.110157,0.092217,0.029798125,-0.059927,-0.12398524999999999,-0.1141495,-0.042512125,0.06207312500000001,0.126056,0.09585575,0.059028250000000004,0.067503375,0.0243025,-0.054227625,-0.036309249999999994,0.055067250000000005,0.07598537500000001,-0.0022304999999999894,-0.07356537499999999,-0.09563825000000001,1,0,1,1,0,0,0,0,0,0,0,1,1,0
0.154509,0.165658625,0.17741137499999998,0.1755515,0.1611355,0.160488625,0.15619575,0.13720925,0.1530745,0.17151475,0.15380612500000002,0.15371375,0.17705675,0.181262375,0.15890712499999998,0.12647962499999998,0.08055024999999999,0.023360999999999996,-0.005629749999999999,-0.011437875,-0.026166000000000002,-0.039676625,-0.046037375,-0.055710625,-0.063316875,-0.0694585,-0.078242375,-0.07566875,-0.057516500000000005,-0.028147250000000002,3.9162499999999874E-4,0.004304499999999999,-0.007380250000000001,-0.0105275,-0.0046465,0.011314375,0.026729375,0.022213875,0.01313175,0.015909874999999997,0.0269865,0.0547395,0.088238625,0.1021685,0.08677937499999999,0.03461637499999999,-0.021827625,-0.04593125,-0.051392125000000004,-0.052415375,-0.04913725,-0.042716875,-0.036205375,-0.035404625,-0.04221225,-0.05299812499999999,-0.061318750000000005,-0.0631025,-0.064706125,-0.06456962499999999,-0.06203775,-0.072756375,-0.08374475,-0.10820112500000001,-0.158064875,-0.14807150000000002,-0.11759725,-0.154535875,-0.15190125000000002,-0.0792455,-0.031233750000000005,-0.020743125,-0.017153125,-0.024747625000000002,-0.046024375,-0.035942875,-1.4962499999999958E-4,0.004897375000000001,-0.01596225,-0.031478375,-0.038057499999999994,-0.039800125,-0.03176225,-0.0192195,-0.018138124999999998,-0.025152,-0.02959475,-0.03451575,-0.038702375,-0.034385250000000006,-0.026139500000000003,-0.02202625,-0.01024425,0.012808750000000002,0.016281875,0.033370875,0.08922412499999999,0.080652375,0.011499124999999995,-0.0011756249999999996,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.023621125,-0.025353875,0.019988625,0.06697900000000001,0.09044025,0.101312125,0.078953625,0.017787,-0.013060499999999997,0.009051250000000002,0.04797850000000001,0.066726875,0.067337375,0.076988125,0.05796425,5.938750000000007E-4,-0.049463375000000004,-0.078676,-0.06356875,0.007273124999999998,0.06486049999999999,0.047185374999999995,-0.012316,-0.062350125000000006,-0.085351125,-0.07835775,-0.07992874999999999,-0.115380375,-0.138946375,-0.096796,0.012629999999999995,0.10466374999999999,0.13186362499999998,0.138381875,0.124429875,0.07743975,0.02266525,0.0053195,0.057760625,0.073811625,-0.029294124999999994,-0.08428549999999999,-0.026772749999999998,0.0030283749999999994,-0.0025180000000000003,0.009249625,0.043593999999999994,0.08868225,0.093890125,0.047368499999999994,-0.022125750000000003,-0.0871255,-0.10954575,-0.094120625,-0.053987375000000004,0.00880325,0.0214965,-0.028681875000000003,-0.049149000000000005,-0.035044125,-0.014462,0.011569750000000004,6.166250000000043E-4,-0.048473125,-0.08722487500000001,-0.092573875,-0.05813675,1.3662499999999786E-4,0.030393125,0.040481875,0.067395375,0.06845037500000001,0.010227624999999997,-0.06381325000000002,-0.084267375,-0.065932,-0.07596325000000001,-0.08942812500000001,-0.064966375,-0.002884249999999998,0.0514775,0.05121475,0.06405862500000001,0.076504875,0.008684000000000004,-0.05186125,-0.016361625,0.06756725,0.09864625,0.046304375,-0.023516500000000003,-0.035986250000000004,0.006219874999999993,0.023848499999999995,0.004123874999999996,-0.019156375000000003,-0.040382125000000005,-0.057346,-0.07782175,-0.074565375,0,0,1,1,0,0,0,0,0,0,0,1,1,0
