@relation zz

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute att97 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute fea1 {0,1}
@attribute fea2 {0,1}
@attribute fea3 {0,1}
@attribute fea4 {0,1}
@attribute fea5 {0,1}
@attribute fea6 {0,1}
@attribute fea7 {0,1}
@attribute fea8 {0,1}
@attribute fea9 {0,1}
@attribute fea10 {0,1}
@attribute fea11 {0,1}
@attribute fea12 {0,1}
@attribute fea13 {0,1}
@attribute fea14 {0,1}

@data
-0.13312768749999998,-0.086806125,-0.004221437500000005,0.0679253125,0.0991773125,0.079997625,0.032065562500000006,-0.017276937500000002,-0.050298625,-0.04198275,0.0108845625,0.0681370625,0.09350768749999999,0.08527649999999999,0.0432830625,-0.0348736875,-0.1028109375,-0.11412675,-0.08720481249999999,-0.035429375,0.039585875000000006,0.09890475000000001,0.116133625,0.1096785,0.103576375,0.1019668125,0.0965600625,0.0657379375,0.005592625,-0.032226124999999994,-0.018741749999999998,0.017419875,0.0687830625,0.12825575,0.1477894375,0.10695349999999999,0.050360687499999994,0.03308625,0.0644828125,0.0945975,0.0631040625,-0.014133999999999997,-0.068262875,-0.0707663125,-0.036139125,0.0027784999999999997,0.021325687500000003,0.033599000000000004,0.0530485,0.061428874999999994,0.050007187499999994,0.041547812499999996,0.039810812499999994,0.012282187499999994,-0.027110312500000004,-0.0301075625,-0.0373698125,-0.09319600000000001,-0.117645625,-0.062834625,-0.0010661874999999994,0.006948187500000003,-0.031106875,-0.06869425,-0.07081125,-0.05401025000000001,-0.05275775,-0.061357499999999995,-0.04492549999999999,0.013873625000000004,0.0952924375,0.15342262499999998,0.17325968749999998,0.1532194375,0.06479,-0.04827431250000001,-0.08386662500000001,-0.04803718750000001,-0.02152025,-0.022106687500000003,-0.026145,-0.0218230625,-0.008939625,-0.0011165625000000002,-0.0074238125,-0.017634437500000003,-0.0223021875,-0.022573312499999998,-0.0205969375,-0.017263374999999997,-0.0127339375,-0.0087865,-0.0094244375,-0.0126334375,-0.0126708125,-0.010578062499999999,-0.012630124999999999,-0.015285062499999998,4.713125000000004E-4,0,0,0,0,0,0,1,1,0,0,0,1,1,0
-0.054770625,-0.043364875000000004,-0.012433625,5.027499999999989E-4,-0.024203687499999998,-0.05494924999999999,-0.069116125,-0.08554700000000001,-0.10205025000000001,-0.1012304375,-0.09542662500000001,-0.091054625,-0.0809378125,-0.06543049999999999,-0.048837312499999994,-0.029884874999999998,-0.0083180625,0.007373125,0.023065312499999997,0.0399893125,0.03639756250000001,0.008347750000000001,-0.0347384375,-0.08098106249999999,-0.09208681249999999,-0.0595596875,-0.047308499999999996,-0.076762125,-0.0800973125,-0.022457875000000006,0.054574625,0.0864224375,0.040344500000000005,-0.0313518125,-0.056996875,-0.04715825,-0.0069176874999999985,0.0792939375,0.11395549999999999,0.041922625,-0.015860124999999996,-0.008146437499999997,-0.008048125,-0.0246028125,-0.0253481875,-0.014284374999999998,-7.875624999999975E-4,0.011102125000000001,0.021701875000000002,0.033364375,0.03983275,0.034349000000000005,0.016664750000000002,0.0022170625000000016,0.007383437500000001,0.0218555625,0.025755125000000004,0.011810125000000001,-0.018093625,-0.027301312499999994,0.03803937500000001,0.1274363125,0.14197075,0.0953454375,0.0417919375,0.006432374999999997,0.012678374999999995,0.03713731249999999,0.032150374999999995,3.381249999999999E-4,-0.033050687499999995,-0.04951,-0.0421108125,-0.030093062499999997,-0.0249705625,-0.02355825,-0.0332150625,-0.0500958125,-0.0529740625,-0.030602249999999998,0.011788062500000002,0.08414600000000001,0.17416262500000002,0.17609881250000003,0.05790912500000002,-0.04203581249999999,-0.053189562499999996,-0.0359924375,-0.03342125,-0.04003443749999999,-0.03228587499999999,-0.012658875,-0.0054376875,0.0061701875,0.036308875000000004,0.044288625,0.011433125,-0.0291409375,-0.048588,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.26513256249999995,0.133970125,0.0426795,0.005288625000000001,-0.0023481250000000004,-0.008541625,-0.020876937499999998,-0.027729875,-0.024973375,-0.016206375000000002,0.007324874999999995,0.032225437499999995,0.0288160625,0.012130687499999999,0.004697374999999999,-0.003958062500000001,-0.020743375,-0.040075,-0.0574206875,-0.065321125,-0.053446312499999996,-0.030796125,-0.02741375,-0.047319437500000006,-0.061566749999999996,-0.06079974999999999,-0.062922625,-0.074612125,-0.084320875,-0.08268149999999999,-0.07149174999999999,-0.062095624999999995,-0.05952275,-0.054836375,-0.0461663125,-0.03834625,-0.031723625,-0.035443125000000006,-0.04569625000000001,-0.03191893750000001,-0.0024680625000000032,-0.002001062500000003,-0.0270780625,-0.0450883125,-0.051530124999999996,-0.046930562499999995,-0.020843375,0.021451625,0.05144575,0.045478375,0.0139526875,-0.0052820624999999986,0.002711750000000001,0.015103375,0.0179403125,0.009406812500000004,-0.006737687499999997,-0.006914249999999998,0.012195625,0.0198238125,0.004992937500000001,-0.013358499999999999,-0.0170704375,-0.0055431874999999995,9.973124999999995E-4,-0.0059344375000000005,-0.009471375,-0.00423825,-0.007972187499999998,-0.038464375,-0.077948375,-0.0840168125,-0.056069625,-0.0313809375,-0.0213718125,-0.017411875,-0.029857374999999995,-0.04602093749999999,-0.020488749999999993,0.0325273125,0.058927875000000005,0.050141437500000004,0.025799875000000003,-7.096874999999994E-4,-0.0330234375,-0.05574925,-0.034959125,0.003928312499999997,0.032453249999999996,0.0697461875,0.0913725625,0.055573937500000004,-0.008840749999999998,-0.0418080625,-0.012340375000000002,0.06295506249999999,0.10672274999999999,0.0683411875,-0.0020116249999999995,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.028543500000000003,0.0347168125,0.02641525,0.014535875000000002,0.020969875000000002,0.036324562500000004,0.0472714375,0.0422885,0.032036,0.037181875,0.039028625,0.0179421875,-0.004978999999999999,-0.0029145625000000005,0.014539125,0.021701125,0.02259125,0.030493812500000002,0.053461125000000005,0.10315643750000002,0.1483064375,0.1311031875,0.06557518749999999,0.013947312500000001,-8.852499999999998E-4,0.008294437500000001,0.006987812500000001,-0.027118749999999997,-0.043643249999999995,0.0178013125,0.11474931249999999,0.15668975,0.135212125,0.103089875,0.08653250000000001,0.079917,0.06878875,0.0496385,0.041672625000000005,0.040517375,0.014168812499999999,-0.0175494375,-0.013210687499999998,0.007396750000000001,0.0024353125,-0.026588437500000003,-0.04212537500000001,-0.0361571875,-0.03841625,-0.0528354375,-0.0631818125,-0.07043018749999999,-0.0856045625,-0.1109344375,-0.1221256875,-0.10088906249999999,-0.0720350625,-0.05170231249999999,-0.042089062499999996,-0.04935075,-0.041905500000000005,-0.003056625000000002,0.023906,0.00317075,-0.0418765625,-0.0463809375,0.013546999999999997,0.08785018749999998,0.12029137499999998,0.10002312499999999,0.046733625,-0.014499374999999998,-0.056197687499999996,-0.0723780625,-0.087905875,-0.08626500000000001,0.005538874999999999,0.14705525,0.166592625,0.053810812500000006,-0.02886343749999999,-0.03665474999999999,-0.036200687499999995,-0.0459671875,-0.04544075,-0.037407062500000005,-0.048355125,-0.076892625,-0.09291437500000001,-0.09105112500000001,-0.0690355625,-0.013529312499999996,0.0419728125,0.0751555625,0.10372925,0.0899443125,0.015667375,-0.050827562500000006,-0.0690136875,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.004424500000000001,0.006989375000000001,0.01988575,0.0293456875,0.025270749999999998,-5.172500000000021E-4,-0.0257065,-0.0357388125,-0.03666775,-0.028284000000000004,-0.0213084375,-0.028097874999999994,-0.025070937499999994,0.007686125000000002,0.040791875,0.05078625,0.045598124999999996,0.029138437499999996,0.013935375,0.0134066875,0.014259999999999998,-0.00911925,-0.061444812499999994,-0.10802624999999999,-0.0926315625,-0.004303125000000005,0.05065618749999999,-0.01366137500000001,-0.10632656250000001,-0.13436193750000003,-0.12440637500000001,-0.1179295,-0.128443625,-0.14285862500000002,-0.151553125,-0.17489625,-0.1871099375,-0.131526875,-0.054652125,-0.042464625000000006,-0.07717162500000001,-0.1094595625,-0.1335749375,-0.140444375,-0.11689787500000001,-0.0686409375,-0.014295562500000001,0.0279290625,0.053178,0.054507500000000014,0.030453125000000004,0.011303437500000001,0.018224875,0.03748275,0.062285375000000004,0.091718625,0.1066370625,0.10146450000000001,0.09368106250000001,0.0928786875,0.08741850000000001,0.050557,-0.004604562500000001,-0.029842124999999997,-0.01578575,0.024562999999999995,0.07692337499999999,0.1182575625,0.1218980625,0.06615025000000001,-0.013156687499999997,-0.0418838125,-0.009672062500000002,0.0344385,0.0644485625,0.0798209375,0.074844625,0.0695269375,0.0830463125,0.0809240625,0.052604687500000004,0.024006875000000004,-0.005188687499999998,-0.025314375,-0.0317291875,-0.046781125,-0.06715475,-0.076638,-0.06947300000000001,-0.046425375000000005,-0.023909437500000002,-0.01308925,-0.0095555625,-0.005279250000000001,0.0032759374999999985,0.0035055624999999987,-0.007625750000000001,-0.019516937499999998,-0.024942125,0,0,1,1,1,1,0,0,0,0,0,0,0,0
-0.0315090625,-0.042839312500000004,-0.054709625,-0.064664375,-0.0636299375,-0.051891124999999996,-0.0330393125,-0.014395750000000002,-0.0050584374999999996,0.003803875000000001,0.0221554375,0.036611,0.0357676875,0.03191337500000001,0.030739250000000006,0.024844375000000002,0.024369375,0.035805000000000003,0.03730531250000001,0.0204685,0.0072724375,0.0070350000000000005,0.0185376875,0.0480203125,0.0760355625,0.080022875,0.0822751875,0.1021110625,0.10976925000000001,0.06203912500000001,-0.037573687499999994,-0.1240325625,-0.13709868749999998,-0.0867644375,-0.031634875,-0.0102380625,-0.0147199375,-0.02059375,-0.010408750000000001,0.006562874999999999,6.137499999999893E-5,-0.0175499375,-0.007428562500000002,0.015590687499999999,0.016145874999999997,-0.0034324375000000015,-0.0286330625,-0.053545499999999996,-0.06761506249999999,-0.0537708125,-0.016616125,0.0030174999999999985,-0.008269937500000001,-0.019245625000000002,-0.0239806875,-0.024059499999999998,-0.005811562499999999,0.012854250000000001,0.011383187500000001,0.00144325,0.007284062499999999,0.07014362499999999,0.18544506249999998,0.2719988125,0.270105,0.16606393749999998,0.007837250000000004,-0.107202625,-0.146989875,-0.1259238125,-0.0592955,0.006873249999999996,0.04485737499999999,0.06154168749999999,0.058013937499999994,0.038800749999999995,0.0144110625,-0.006963499999999999,-0.0246590625,-0.042899812499999995,-0.027863937499999995,0.04957768750000001,0.12063700000000002,0.10372868750000001,0.024368812500000003,-0.035056937499999996,-0.022966437499999996,0.024948437500000004,0.015013250000000002,-0.0541274375,-0.1051475,-0.107736125,-0.0711743125,-0.0334239375,-0.019056749999999997,0.010125687500000004,0.059311375000000006,0.076038875,0.06006625,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0.0169509375,0.030386625,0.0709305625,0.0979293125,0.084061875,0.058811749999999996,0.050069625,0.0580595625,0.0650835625,0.06161512500000001,0.07412825,0.1075509375,0.12160693749999998,0.09346756249999999,0.021102312500000005,-0.068970625,-0.10552587499999999,-0.06965037499999999,-0.016545249999999997,0.023518625,0.0463271875,0.0464435625,0.029402312500000003,0.0035685000000000022,-0.0152173125,-0.0206469375,-0.029160875,-0.040339875,-0.034328875,-0.006353250000000003,0.0276248125,0.051546375,0.063852875,0.067130875,0.057684625,0.04703375,0.055261624999999995,0.05597124999999999,0.026467124999999998,-0.004472874999999999,-0.0377289375,-0.078438125,-0.09643056249999998,-0.08933374999999999,-0.0659059375,-0.025725374999999998,0.0217959375,0.058769125000000005,0.06494875,0.035773875000000004,-0.0160271875,-0.05166,-0.0388731875,-0.005427500000000002,0.021453312500000002,0.0405013125,0.0226103125,-0.0455523125,-0.10003125,-0.0795586875,-0.016862875000000003,0.028940999999999998,0.0375774375,0.017580437499999997,0.005505187499999997,0.0206833125,0.0276351875,-0.006221125000000001,-0.0387896875,-0.012625249999999998,0.0466064375,0.075383875,0.0554838125,0.0063176875,-0.06164993749999999,-0.12192431249999998,-0.11461512499999998,-0.056249812499999996,-0.038181437500000005,-0.052304250000000004,-0.021526375000000004,0.011681249999999997,-0.012231312500000003,-0.008353562500000002,0.0774379375,0.1691085,0.210427375,0.193883375,0.1179191875,0.027105687500000003,-0.0242179375,-0.033927374999999996,-0.014829624999999999,0.014789312499999999,0.022484125,-0.008432625,-0.06025412499999999,-0.09656224999999999,-0.108168875,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.11017687500000001,-0.12861125,-0.141017,-0.14397662500000002,-0.15096362500000002,-0.1528804375,-0.12251337499999998,-0.0850399375,-0.0851026875,-0.10779787499999999,-0.1180156875,-0.114831,-0.1007118125,-0.06791662500000001,-0.0330538125,-0.006187312499999998,0.024616500000000003,0.042327000000000004,0.031540937500000005,0.0079454375,-0.0214063125,-0.049143875000000004,-0.0572740625,-0.0505420625,-0.0403691875,-0.025256,-0.016571812499999998,-0.015357125,0.006232625,0.0542603125,0.0951425625,0.09419575,0.054190249999999995,0.015176187499999997,0.006461374999999999,0.0177995,0.0272880625,0.027940812500000002,0.0210755,0.011074249999999999,0.011408999999999999,0.01960375,0.009185687500000001,-0.0151535,-0.0216953125,-0.0080815625,0.019516125000000002,0.0700429375,0.133563125,0.1646223125,0.1345589375,0.108836125,0.13759325,0.1351183125,0.052963125,-0.0373758125,-0.0792946875,-0.075117125,-0.052653187500000004,-0.0327474375,-0.028105625000000002,-0.03809337500000001,-0.031454125000000006,0.002616312499999999,0.035268625000000005,0.048627750000000004,0.031929437500000005,-0.013516312499999997,-0.043773625,-0.03268975,-0.0079974375,-0.004221062500000002,-0.036861375,-0.0715243125,-0.055149000000000004,-0.016316,-0.014315062500000001,-0.020962937500000004,0.0214029375,0.08435843750000001,0.101187,0.0610075625,-0.0150644375,-0.091956125,-0.119067375,-0.0783308125,0.009780500000000004,0.0940645625,0.11095587500000001,0.07744200000000001,0.0632658125,0.045902937500000005,-0.0149625625,-0.045268437499999994,0.009379000000000005,0.0655263125,0.03687743750000001,-0.03789793749999999,-0.0846018125,1,0,1,1,0,0,0,0,0,0,0,1,1,0
0.1600838125,0.171535,0.1764814375,0.16834349999999998,0.1608120625,0.1583421875,0.1467025,0.145141875,0.162294625,0.1626604375,0.1537599375,0.16538525,0.1791595625,0.17008475,0.14269337499999998,0.10351493749999999,0.05195562499999999,0.008865624999999999,-0.0085338125,-0.0188019375,-0.0329213125,-0.042857,-0.050874,-0.05951375,-0.0663876875,-0.0738504375,-0.0769555625,-0.066592625,-0.042831875000000005,-0.013877812500000001,0.002348062499999999,-0.001537875000000001,-0.008953875,-0.007587,0.0033339375,0.019021875,0.024471625,0.0176728125,0.014520812499999997,0.0214481875,0.040863000000000003,0.0714890625,0.0952035625,0.0944739375,0.06069787499999999,0.0063943749999999955,-0.0338794375,-0.0486616875,-0.05190375,-0.050776312500000004,-0.045927062500000004,-0.039461125,-0.035805000000000003,-0.0388084375,-0.04760518749999999,-0.0571584375,-0.062210625000000006,-0.0639043125,-0.064637875,-0.0633036875,-0.0673970625,-0.07825056250000001,-0.09597293750000001,-0.133133,-0.1530681875,-0.132834375,-0.1360665625,-0.1532185625,-0.115573375,-0.055239625,-0.025988437500000003,-0.018948125000000003,-0.020950375,-0.035386,-0.040983624999999996,-0.01804625,0.0023738750000000006,-0.0055324375,-0.0237203125,-0.0347679375,-0.03892881249999999,-0.0357811875,-0.025490875,-0.0186788125,-0.0216450625,-0.027373375,-0.03205525,-0.0366090625,-0.0365438125,-0.030262375000000005,-0.024082875000000004,-0.01613525,0.0012822500000000013,0.014545312500000001,0.024826375,0.06129749999999999,0.08493824999999999,0.04607575,0.005161749999999998,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.024487500000000002,-0.002682625000000001,0.0434838125,0.078709625,0.0958761875,0.090132875,0.0483703125,0.0023632500000000016,-0.0020046249999999977,0.028514875000000005,0.057352687500000006,0.067032125,0.07216275,0.0674761875,0.0292790625,-0.02443475,-0.0640696875,-0.07112237499999999,-0.028147812499999997,0.03606681249999999,0.056022937499999995,0.017434687499999997,-0.0373330625,-0.073850625,-0.0818544375,-0.07914325,-0.09765456249999999,-0.127163375,-0.1178711875,-0.042082999999999995,0.05864687499999999,0.11826368749999999,0.13512274999999999,0.131405875,0.1009348125,0.0500525,0.013992375000000001,0.0315400625,0.065786125,0.022258750000000008,-0.05678981249999999,-0.05552912499999999,-0.011872187499999999,2.5518749999999956E-4,0.0033658124999999994,0.026421812499999996,0.06613812499999999,0.0912861875,0.0706293125,0.012621374999999995,-0.054625625,-0.098335625,-0.1018331875,-0.07405400000000001,-0.022592062500000003,0.015149875,-0.0035926875000000004,-0.038915437500000004,-0.042096562500000004,-0.0247530625,-0.0014461249999999978,0.006093187500000004,-0.023928249999999998,-0.067849,-0.089899375,-0.0753553125,-0.0290000625,0.015264874999999999,0.0354375,0.053938625,0.067922875,0.039339,-0.02679281250000001,-0.07404031250000001,-0.07509968750000001,-0.07094762500000001,-0.0826956875,-0.07719725000000001,-0.0339253125,0.024296625000000002,0.051346125000000006,0.057636687500000006,0.07028175,0.0425944375,-0.021588624999999997,-0.0341114375,0.025602812499999995,0.08310675000000001,0.0724753125,0.0113939375,-0.029751375000000004,-0.014883187500000006,0.015034187499999994,0.013986187499999995,-0.007516250000000004,-0.029769250000000004,-0.0488640625,-0.067583875,-0.0761935625,0,0,1,1,0,0,0,0,0,0,0,1,1,0
